Baseline,SDG Push,JET SDG,Year,indicator,Country/Region
1.79174,1.79174,1.79174,2019,PovRateSexDif_25_34,AFG
1.88818,1.88818,1.88818,2020,PovRateSexDif_25_34,AFG
1.59683,1.59683,1.59683,2021,PovRateSexDif_25_34,AFG
1.53045,1.53045,1.53045,2022,PovRateSexDif_25_34,AFG
1.56134,1.56134,1.56131,2023,PovRateSexDif_25_34,AFG
1.5718,1.5718,1.57149,2024,PovRateSexDif_25_34,AFG
1.57616,1.53842,1.53801,2025,PovRateSexDif_25_34,AFG
1.59253,1.5234,1.52324,2026,PovRateSexDif_25_34,AFG
1.58311,1.49692,1.49762,2027,PovRateSexDif_25_34,AFG
1.57539,1.47934,1.48163,2028,PovRateSexDif_25_34,AFG
1.57208,1.46768,1.47243,2029,PovRateSexDif_25_34,AFG
1.57113,1.45715,1.46485,2030,PovRateSexDif_25_34,AFG
1.57317,1.44532,1.45644,2031,PovRateSexDif_25_34,AFG
1.57961,1.43409,1.44709,2032,PovRateSexDif_25_34,AFG
1.59397,1.42732,1.44153,2033,PovRateSexDif_25_34,AFG
1.61424,1.42374,1.43951,2034,PovRateSexDif_25_34,AFG
1.65034,1.43545,1.4533,2035,PovRateSexDif_25_34,AFG
1.69104,1.45177,1.47186,2036,PovRateSexDif_25_34,AFG
1.73368,1.46711,1.47023,2037,PovRateSexDif_25_34,AFG
1.77591,1.47667,1.48048,2038,PovRateSexDif_25_34,AFG
1.81686,1.48588,1.49096,2039,PovRateSexDif_25_34,AFG
1.8523,1.4961,1.50259,2040,PovRateSexDif_25_34,AFG
1.88184,1.50644,1.51421,2041,PovRateSexDif_25_34,AFG
1.91196,1.5168,1.52571,2042,PovRateSexDif_25_34,AFG
1.94411,1.52889,1.53851,2043,PovRateSexDif_25_34,AFG
1.97931,1.54384,1.55341,2044,PovRateSexDif_25_34,AFG
2.01669,1.56019,1.57008,2045,PovRateSexDif_25_34,AFG
2.05697,1.57892,1.58955,2046,PovRateSexDif_25_34,AFG
2.10043,1.60144,1.61296,2047,PovRateSexDif_25_34,AFG
2.14751,1.62867,1.64048,2048,PovRateSexDif_25_34,AFG
2.19816,1.66136,1.67302,2049,PovRateSexDif_25_34,AFG
2.25077,1.69815,1.70948,2050,PovRateSexDif_25_34,AFG
2.30641,1.74058,1.75205,2051,PovRateSexDif_25_34,AFG
2.3656,1.78845,1.80009,2052,PovRateSexDif_25_34,AFG
2.42833,1.84093,1.85103,2053,PovRateSexDif_25_34,AFG
2.49351,1.89551,1.90335,2054,PovRateSexDif_25_34,AFG
2.55922,1.94986,1.95435,2055,PovRateSexDif_25_34,AFG
2.62517,2.00334,2.00467,2056,PovRateSexDif_25_34,AFG
2.69009,2.05566,2.05402,2057,PovRateSexDif_25_34,AFG
2.75336,2.1066,2.10224,2058,PovRateSexDif_25_34,AFG
2.81467,2.1569,2.15036,2059,PovRateSexDif_25_34,AFG
2.87323,2.20615,2.19763,2060,PovRateSexDif_25_34,AFG
2.93004,2.2553,2.24508,2061,PovRateSexDif_25_34,AFG
2.98503,2.30401,2.29249,2062,PovRateSexDif_25_34,AFG
3.03836,2.35282,2.34024,2063,PovRateSexDif_25_34,AFG
3.09062,2.40247,2.38932,2064,PovRateSexDif_25_34,AFG
3.14211,2.4542,2.44034,2065,PovRateSexDif_25_34,AFG
3.19389,2.50875,2.49484,2066,PovRateSexDif_25_34,AFG
3.24703,2.56693,2.55251,2067,PovRateSexDif_25_34,AFG
3.3025,2.62782,2.61197,2068,PovRateSexDif_25_34,AFG
3.23146,2.5611,2.54318,2069,PovRateSexDif_25_34,AFG
3.163,2.49443,2.47392,2070,PovRateSexDif_25_34,AFG
3.09617,2.42707,2.40377,2071,PovRateSexDif_25_34,AFG
3.03025,2.35859,2.33248,2072,PovRateSexDif_25_34,AFG
2.96487,2.28852,2.25979,2073,PovRateSexDif_25_34,AFG
2.89968,2.21643,2.18371,2074,PovRateSexDif_25_34,AFG
2.83434,2.14261,2.10782,2075,PovRateSexDif_25_34,AFG
2.76917,2.06678,2.03006,2076,PovRateSexDif_25_34,AFG
2.70418,1.98924,1.95094,2077,PovRateSexDif_25_34,AFG
2.63847,1.91164,1.87289,2078,PovRateSexDif_25_34,AFG
2.57301,1.83615,1.79758,2079,PovRateSexDif_25_34,AFG
2.50717,1.76322,1.72587,2080,PovRateSexDif_25_34,AFG
2.44178,1.69488,1.65923,2081,PovRateSexDif_25_34,AFG
2.37725,1.63158,1.20481,2082,PovRateSexDif_25_34,AFG
2.31398,1.18357,1.14783,2083,PovRateSexDif_25_34,AFG
2.25277,1.12865,1.09571,2084,PovRateSexDif_25_34,AFG
2.19309,1.07719,1.04664,2085,PovRateSexDif_25_34,AFG
2.13484,1.02877,1.0007,2086,PovRateSexDif_25_34,AFG
2.07763,0.98326,0.95742,2087,PovRateSexDif_25_34,AFG
2.02083,0.94048,0.91661,2088,PovRateSexDif_25_34,AFG
1.96401,0.90077,0.84229,2089,PovRateSexDif_25_34,AFG
1.90653,0.86392,0.73887,2090,PovRateSexDif_25_34,AFG
1.84768,0.82891,0.64938,2091,PovRateSexDif_25_34,AFG
1.7877,0.72608,0.57254,2092,PovRateSexDif_25_34,AFG
1.72692,0.63063,0.50344,2093,PovRateSexDif_25_34,AFG
1.66547,0.54582,0.44062,2094,PovRateSexDif_25_34,AFG
1.60505,0.47018,0.37469,2095,PovRateSexDif_25_34,AFG
1.38775,0.39363,0.3139,2096,PovRateSexDif_25_34,AFG
1.32957,0.32555,0.26468,2097,PovRateSexDif_25_34,AFG
1.27434,0.27154,0.22426,2098,PovRateSexDif_25_34,AFG
1.22176,0.22994,0.19178,2099,PovRateSexDif_25_34,AFG
1.17244,0.19434,0.16336,2100,PovRateSexDif_25_34,AFG
3.16883,3.16883,3.16883,2019,PovRateSexDif_25_34,AGO
3.15501,3.15501,3.15501,2020,PovRateSexDif_25_34,AGO
3.0563,3.05622,3.0563,2021,PovRateSexDif_25_34,AGO
2.99026,2.99026,2.99026,2022,PovRateSexDif_25_34,AGO
2.89846,2.89846,2.89843,2023,PovRateSexDif_25_34,AGO
2.84537,2.84534,2.8453,2024,PovRateSexDif_25_34,AGO
2.76973,2.75858,2.75842,2025,PovRateSexDif_25_34,AGO
2.71389,2.69232,2.693,2026,PovRateSexDif_25_34,AGO
2.66836,2.63853,2.64337,2027,PovRateSexDif_25_34,AGO
2.62751,2.58944,2.60162,2028,PovRateSexDif_25_34,AGO
2.5939,2.54792,2.56871,2029,PovRateSexDif_25_34,AGO
2.56234,2.50698,2.53611,2030,PovRateSexDif_25_34,AGO
2.53577,2.46882,2.50298,2031,PovRateSexDif_25_34,AGO
2.50584,2.42634,2.4632,2032,PovRateSexDif_25_34,AGO
2.48181,2.38956,2.42679,2033,PovRateSexDif_25_34,AGO
2.45891,2.35458,2.39045,2034,PovRateSexDif_25_34,AGO
2.43778,2.32127,2.35496,2035,PovRateSexDif_25_34,AGO
2.4189,2.29067,2.32265,2036,PovRateSexDif_25_34,AGO
2.40323,2.26454,2.29573,2037,PovRateSexDif_25_34,AGO
2.39106,2.2495,2.2797,2038,PovRateSexDif_25_34,AGO
2.38329,2.23882,2.26795,2039,PovRateSexDif_25_34,AGO
2.38285,2.23441,2.26121,2040,PovRateSexDif_25_34,AGO
2.38489,2.23091,2.25453,2041,PovRateSexDif_25_34,AGO
2.38741,2.22734,2.24561,2042,PovRateSexDif_25_34,AGO
2.38984,2.22286,2.23346,2043,PovRateSexDif_25_34,AGO
2.39139,2.22003,2.22174,2044,PovRateSexDif_25_34,AGO
2.39252,2.21294,2.2104,2045,PovRateSexDif_25_34,AGO
2.39703,2.20624,2.19965,2046,PovRateSexDif_25_34,AGO
2.3989,2.19957,2.18948,2047,PovRateSexDif_25_34,AGO
2.40175,2.19268,2.1817,2048,PovRateSexDif_25_34,AGO
2.40588,2.1879,2.1761,2049,PovRateSexDif_25_34,AGO
2.41152,2.18482,2.17199,2050,PovRateSexDif_25_34,AGO
2.41878,2.18357,2.16959,2051,PovRateSexDif_25_34,AGO
2.42786,2.18383,2.16852,2052,PovRateSexDif_25_34,AGO
2.4386,2.18548,2.16797,2053,PovRateSexDif_25_34,AGO
2.45006,2.18791,2.16762,2054,PovRateSexDif_25_34,AGO
2.46277,2.18975,2.16698,2055,PovRateSexDif_25_34,AGO
2.47731,2.19186,2.16703,2056,PovRateSexDif_25_34,AGO
2.49349,2.19458,2.16774,2057,PovRateSexDif_25_34,AGO
2.51135,2.19806,2.16925,2058,PovRateSexDif_25_34,AGO
2.53096,2.20233,2.17153,2059,PovRateSexDif_25_34,AGO
2.55155,2.20707,2.17386,2060,PovRateSexDif_25_34,AGO
2.57335,2.21244,2.17646,2061,PovRateSexDif_25_34,AGO
2.59605,2.21807,2.17957,2062,PovRateSexDif_25_34,AGO
2.61931,2.22296,2.18262,2063,PovRateSexDif_25_34,AGO
2.6427,2.22747,2.1852,2064,PovRateSexDif_25_34,AGO
2.66498,2.23163,2.18728,2065,PovRateSexDif_25_34,AGO
2.68701,2.23507,2.18969,2066,PovRateSexDif_25_34,AGO
2.70888,2.23856,2.19236,2067,PovRateSexDif_25_34,AGO
2.73076,2.24189,2.19501,2068,PovRateSexDif_25_34,AGO
2.66006,2.15224,2.10476,2069,PovRateSexDif_25_34,AGO
2.58958,2.06245,2.01403,2070,PovRateSexDif_25_34,AGO
2.5199,1.97329,1.92302,2071,PovRateSexDif_25_34,AGO
2.45079,1.88482,1.832,2072,PovRateSexDif_25_34,AGO
2.38245,1.79672,1.74084,2073,PovRateSexDif_25_34,AGO
2.31488,1.70844,1.65138,2074,PovRateSexDif_25_34,AGO
2.2471,1.62008,1.56467,2075,PovRateSexDif_25_34,AGO
2.17883,1.53406,1.48077,2076,PovRateSexDif_25_34,AGO
2.10963,1.45022,1.33374,2077,PovRateSexDif_25_34,AGO
2.03952,1.36872,1.1981,2078,PovRateSexDif_25_34,AGO
1.96855,1.28965,1.07378,2079,PovRateSexDif_25_34,AGO
1.89716,1.21311,0.96048,2080,PovRateSexDif_25_34,AGO
